Brand,Model,Engine,Segment,Year,Mileage,Province,Price,Color
Nissan,March,1.2,Eco Car,2019,"40,000",กรุงเทพมหานคร,"225,000",Black
Suzuki,Ciaz,1.2,Eco Car,2019,"40,000",กรุงเทพมหานคร,"239,000",Cyan
Nissan,March,1.2,Eco Car,2019,"73,000",กรุงเทพมหานคร,"249,000",Black
Suzuki,Celerio,1.0,Eco Car,2019,"68,000",กรุงเทพมหานคร,"255,000",Red
Nissan,March,1.2,Eco Car,2019,"23,151",ปราจีนบุรี,"260,000",Black
Suzuki,Celerio,1.0,Eco Car,2019,"40,000",กรุงเทพมหานคร,"269,000",Red
Nissan,March,1.2,Eco Car,2019,"34,409",กรุงเทพมหานคร,"279,000",Red
Mitsubishi,Attrage,1.2,Eco Car,2019,"17,300",กรุงเทพมหานคร,"285,000",Black
Mitsubishi,Attrage,1.2,Eco Car,2019,"61,732",กรุงเทพมหานคร,"289,000",Silver
Nissan,March,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"289,000",Cyan
Suzuki,Ciaz,1.2,Eco Car,2019,"38,913",นนทบุรี,"298,000",Gray
Mitsubishi,Attrage,1.2,Eco Car,2019,"58,000",กรุงเทพมหานคร,"299,000",White
Nissan,March,1.2,Eco Car,2019,"11,443",ปทุมธานี,"299,000",Black
Mitsubishi,Attrage,1.2,Eco Car,2019,"107,226",กรุงเทพมหานคร,"299,000",Black
Nissan,March,1.2,Eco Car,2019,"8,364",นนทบุรี,"299,000",Gray
Mitsubishi,Mirage,1.2,Eco Car,2019,"69,206",กาญจนบุรี,"300,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"6,000",กรุงเทพมหานคร,"309,000",Gray
Suzuki,Ciaz,1.2,Eco Car,2019,"80,000",กรุงเทพมหานคร,"318,000",White
Suzuki,Ciaz,1.2,Eco Car,2019,"80,000",กรุงเทพมหานคร,"318,000",White
Nissan,Almera,1.2,Eco Car,2019,"24,500",แพร่,"319,000",Black
Mitsubishi,Attrage,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"319,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"19,000",กรุงเทพมหานคร,"319,000",Red
Nissan,March,1.2,Eco Car,2019,"43,000",กรุงเทพมหานคร,"319,000",Red
Nissan,Almera,1.2,Eco Car,2019,"14,000",กรุงเทพมหานคร,"319,000",Red
Nissan,Almera,1.2,Eco Car,2019,"9,413",ฉะเชิงเทรา,"320,000",Black
Nissan,Almera,1.2,Eco Car,2019,"50,760",นนทบุรี,"328,000",Gray
Mitsubishi,Mirage,1.2,Eco Car,2019,"60,265",กรุงเทพมหานคร,"329,000",White
Nissan,Almera,1.2,Eco Car,2019,"45,576",กรุงเทพมหานคร,"329,000",Black
Nissan,Almera,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"329,000",Black
Mitsubishi,Attrage,1.2,Eco Car,2019,"40,000",กรุงเทพมหานคร,"329,000",Black
Nissan,Almera,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"329,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"18,000",กรุงเทพมหานคร,"329,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"329,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"62,000",กรุงเทพมหานคร,"329,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"62,000",กรุงเทพมหานคร,"329,000",Gray
Nissan,March,1.2,Eco Car,2019,"7,000",กรุงเทพมหานคร,"329,000",White
Nissan,Almera,1.2,Eco Car,2019,"56,191",กาญจนบุรี,"330,000",Silver
Nissan,Almera,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"335,000",White
Mitsubishi,Mirage,1.2,Eco Car,2019,"38,913",เชียงใหม่,"335,000",Black
Nissan,March,1.2,Eco Car,2019,"22,622",กรุงเทพมหานคร,"339,000",Black
Suzuki,Ciaz,1.2,Eco Car,2019,"65,000",นนทบุรี,"339,000",Black
Mitsubishi,Mirage,1.2,Eco Car,2019,"17,570",กรุงเทพมหานคร,"339,000",Black
Mitsubishi,Mirage,1.2,Eco Car,2019,"38,000",กรุงเทพมหานคร,"339,000",Black
Mitsubishi,Attrage,1.2,Eco Car,2019,"40,000",อุดรธานี,"339,000",Gray
Mitsubishi,Attrage,1.2,Eco Car,2019,"34,000",อุดรธานี,"339,000",Gray
Mitsubishi,Attrage,1.2,Eco Car,2019,"9,000",กรุงเทพมหานคร,"339,000",Gray
Mitsubishi,Attrage,1.2,Eco Car,2019,"88,896",นครปฐม,"339,000",Gray
Mitsubishi,Mirage,1.2,Eco Car,2019,"20,200",ปทุมธานี,"339,000",Gray
Suzuki,Ciaz,1.2,Eco Car,2019,"94,997",ชลบุรี,"339,000",White
Suzuki,Ciaz,1.2,Eco Car,2019,"78,000",กรุงเทพมหานคร,"339,000",White
Mitsubishi,Attrage,1.2,Eco Car,2019,"164,000",อุดรธานี,"339,000",Gray
Mitsubishi,Mirage,1.2,Eco Car,2019,"30,000",กรุงเทพมหานคร,"339,000",Red
Mitsubishi,Mirage,1.2,Eco Car,2019,"33,775",นนทบุรี,"339,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"39,000",กรุงเทพมหานคร,"339,000",Blue
Mitsubishi,Attrage,1.2,Eco Car,2019,"44,538",สระบุรี,"348,000",White
Nissan,Note,1.2,Eco Car,2019,"47,521",กรุงเทพมหานคร,"349,000",White
Nissan,Almera,1.2,Eco Car,2019,"31,999",กรุงเทพมหานคร,"349,000",White
Mitsubishi,Mirage,1.2,Eco Car,2019,"20,000",กรุงเทพมหานคร,"349,000",White
Mitsubishi,Mirage,1.2,Eco Car,2019,"16,698",ปทุมธานี,"349,000",White
Mitsubishi,Mirage,1.2,Eco Car,2019,"20,000",กรุงเทพมหานคร,"349,000",White
Mazda,Mazda2,1.3,B-Segment,2019,"48,000",ชลบุรี,"349,000",Black
Nissan,March,1.2,Eco Car,2019,"40,285",อุดรธานี,"349,000",Gray
Mitsubishi,Mirage,1.2,Eco Car,2019,"54,000",เชียงใหม่,"349,000",Gray
Mitsubishi,Mirage,1.2,Eco Car,2019,"60,000",กรุงเทพมหานคร,"349,000",Silver
Nissan,Note,1.2,Eco Car,2019,"36,731",นนทบุรี,"349,000",Red
Mitsubishi,Attrage,1.2,Eco Car,2019,"17,706",อุดรธานี,"349,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"60,000",กรุงเทพมหานคร,"349,000",Red
Nissan,Almera,1.2,Eco Car,2019,"50,000",กรุงเทพมหานคร,"354,000",Black
Nissan,Almera,1.2,Eco Car,2019,"27,000",กรุงเทพมหานคร,"354,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"44,000",กรุงเทพมหานคร,"354,000",Red
Nissan,Almera,1.2,Eco Car,2019,"26,000",กรุงเทพมหานคร,"354,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"50,703",กรุงเทพมหานคร,"355,000",Black
Nissan,Almera,1.2,Eco Car,2019,"57,000",กรุงเทพมหานคร,"358,000",Black
Suzuki,Swift,1.2,Eco Car,2019,"58,741",นครราชสีมา,"358,000",Gray
Nissan,Note,1.2,Eco Car,2019,"35,088",เชียงใหม่,"358,000",Red
Nissan,Almera,1.2,Eco Car,2019,"38,630",เชียงใหม่,"359,000",White
Nissan,Note,1.2,Eco Car,2019,"35,528",นนทบุรี,"359,000",Black
Mitsubishi,Mirage,1.2,Eco Car,2019,"31,000",ปทุมธานี,"359,000",Black
Nissan,Almera,1.2,Eco Car,2019,"21,833",กรุงเทพมหานคร,"359,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"42,245",เชียงใหม่,"359,000",Gray
Mitsubishi,Attrage,1.2,Eco Car,2019,"61,732",กรุงเทพมหานคร,"359,000",Gray
Nissan,Note,1.2,Eco Car,2019,"20,000",กรุงเทพมหานคร,"359,000",Red
Suzuki,Ciaz,1.2,Eco Car,2019,"27,000",ระยอง,"360,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"46,416",เชียงใหม่,"365,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"63,999",กรุงเทพมหานคร,"368,000",Black
Nissan,Almera,1.2,Eco Car,2019,"63,999",กรุงเทพมหานคร,"368,000",Black
Nissan,Note,1.2,Eco Car,2019,"53,607",สมุทรสาคร,"369,000",White
Nissan,Almera,1.2,Eco Car,2019,"20,506",กรุงเทพมหานคร,"369,000",White
Suzuki,Swift,1.2,Eco Car,2019,"67,000",กรุงเทพมหานคร,"369,000",Red
Nissan,Note,1.2,Eco Car,2019,"53,604",กรุงเทพมหานคร,"379,000",White
Nissan,Note,1.2,Eco Car,2019,"53,607",สมุทรสาคร,"379,000",White
Nissan,Note,1.2,Eco Car,2019,"53,607",กรุงเทพมหานคร,"379,000",White
Nissan,Note,1.2,Eco Car,2019,"23,876",พิษณุโลก,"379,000",Black
Nissan,Note,1.2,Eco Car,2019,"29,221",นนทบุรี,"379,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"21,410",กรุงเทพมหานคร,"379,000",Gray
Toyota,Vios,1.5,B-Segment,2019,"38,913",กรุงเทพมหานคร,"379,000",Silver
Nissan,Note,1.2,Eco Car,2019,"29,221",นนทบุรี,"379,000",Silver
Suzuki,Swift,1.2,Eco Car,2019,"44,438",กรุงเทพมหานคร,"379,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"44,438",กรุงเทพมหานคร,"379,000",Red
Mitsubishi,Attrage,1.2,Eco Car,2019,"69,500",นนทบุรี,"380,000",White
Mazda,Mazda2,1.3,B-Segment,2019,"25,597",นครสวรรค์,"385,000",White
Mitsubishi,Mirage,1.2,Eco Car,2019,"27,598",นนทบุรี,"386,584",Black
Nissan,Note,1.2,Eco Car,2019,"46,000",กรุงเทพมหานคร,"388,000",Red
Nissan,Note,1.2,Eco Car,2019,"10,000",กรุงเทพมหานคร,"389,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"38,913",สกลนคร,"389,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"29,491",กรุงเทพมหานคร,"389,000",White
Mazda,Mazda2,1.3,B-Segment,2019,"65,478",กรุงเทพมหานคร,"389,000",Brown
Suzuki,Swift,1.2,Eco Car,2019,"27,697",กรุงเทพมหานคร,"389,000",Red
Nissan,Note,1.2,Eco Car,2019,"26,297",กรุงเทพมหานคร,"389,000",Red
Nissan,Note,1.2,Eco Car,2019,"34,822",กรุงเทพมหานคร,"389,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"26,000",กรุงเทพมหานคร,"389,000",Red
Mazda,Mazda2,1.3,B-Segment,2019,"110,000",ชลบุรี,"389,000",Red
Toyota,Yaris,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"389,000",Blue
Toyota,Yaris,1.2,Eco Car,2019,"53,000",ปทุมธานี,"390,000",White
Honda,Brio,1.2,Eco Car,2019,"29,000",ระยอง,"390,000",Gray
Nissan,Almera,1.2,Eco Car,2019,"10,000",กรุงเทพมหานคร,"395,000",Black
Mazda,Mazda2,1.5,B-Segment,2019,"141,800",นครปฐม,"395,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"25,000",กรุงเทพมหานคร,"395,000",Red
Nissan,Note,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"398,888",Black
Nissan,Note,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"398,888",Black
Mazda,Mazda2,1.3,B-Segment,2019,"38,913",กรุงเทพมหานคร,"398,888",Blue
Honda,Brio,1.2,Eco Car,2019,"20,000",กรุงเทพมหานคร,"399,000",Black
Honda,Brio,1.2,Eco Car,2019,"45,083",กรุงเทพมหานคร,"399,000",Black
Suzuki,Swift,1.2,Eco Car,2019,"56,277",อุดรธานี,"399,000",Black
Toyota,Yaris,1.2,Eco Car,2019,"38,913",นนทบุรี,"399,000",Gray
Nissan,Note,1.2,Eco Car,2019,"25,000",เชียงใหม่,"399,000",Gray
Nissan,Note,1.2,Eco Car,2019,"12,776",นนทบุรี,"399,000",Gray
Nissan,Note,1.2,Eco Car,2019,"70,000",กรุงเทพมหานคร,"399,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"38,913",เชียงใหม่,"399,000",White
Suzuki,Swift,1.2,Eco Car,2019,"30,000",กรุงเทพมหานคร,"399,000",Red
Nissan,Note,1.2,Eco Car,2019,"18,375",กรุงเทพมหานคร,"399,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"44,194",นครราชสีมา,"399,000",Blue
Mazda,Mazda2,1.3,B-Segment,2019,"50,000",กรุงเทพมหานคร,"399,999",White
Mazda,Mazda2,1.3,B-Segment,2019,"50,000",กรุงเทพมหานคร,"399,999",Black
Suzuki,Swift,1.2,Eco Car,2019,"56,000",ระยอง,"400,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"38,913",นนทบุรี,"409,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"62,000",กรุงเทพมหานคร,"409,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"15,099",กรุงเทพมหานคร,"409,000",Silver
Nissan,Note,1.2,Eco Car,2019,"6,927",ปราจีนบุรี,"410,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"61,000",กรุงเทพมหานคร,"415,000",Brown
Mazda,Mazda2,1.3,B-Segment,2019,"55,802",กรุงเทพมหานคร,"418,000",Brown
Mazda,Mazda2,1.3,B-Segment,2019,"55,802",ปทุมธานี,"418,000",Brown
Toyota,Yaris,1.2,Eco Car,2019,"37,322",กรุงเทพมหานคร,"419,000",Black
Toyota,Yaris,1.2,Eco Car,2019,"25,000",กรุงเทพมหานคร,"419,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"40,000",กรุงเทพมหานคร,"419,000",Black
Suzuki,Swift,1.2,Eco Car,2019,"27,349",นนทบุรี,"419,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"37,000",กรุงเทพมหานคร,"419,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"27,349",นนทบุรี,"419,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"20,000",กรุงเทพมหานคร,"419,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"419,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"419,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"50,329",เชียงใหม่,"419,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"419,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"117,000",นครราชสีมา,"419,000",Black
Toyota,Yaris,1.2,Eco Car,2019,"62,475",เชียงใหม่,"419,000",Red
Toyota,Yaris,1.2,Eco Car,2019,"13,180",กระบี่,"420,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"20,000",กรุงเทพมหานคร,"428,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"69,189",กรุงเทพมหานคร,"429,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"50,000",กรุงเทพมหานคร,"429,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"40,000",กรุงเทพมหานคร,"429,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"11,857",กรุงเทพมหานคร,"429,000",Gray
Suzuki,Swift,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"429,000",White
Suzuki,Swift,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"429,000",White
Toyota,Yaris,1.2,Eco Car,2019,"15,099",กรุงเทพมหานคร,"429,000",Silver
Mazda,Mazda2,1.3,B-Segment,2019,"64,114",กรุงเทพมหานคร,"429,000",Brown
Toyota,Yaris,1.2,Eco Car,2019,"33,000",เชียงใหม่,"429,000",Red
Mazda,Mazda2,1.3,B-Segment,2019,"36,054",กรุงเทพมหานคร,"429,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"14,693",กรุงเทพมหานคร,"429,000",Blue
Mazda,Mazda2,1.3,B-Segment,2019,"41,390",กรุงเทพมหานคร,"429,000",Blue
Mazda,Mazda2,1.3,B-Segment,2019,"30,356",กรุงเทพมหานคร,"429,000",Blue
Mazda,Mazda2,1.3,B-Segment,2019,"41,390",กรุงเทพมหานคร,"429,000",Blue
Suzuki,Swift,1.2,Eco Car,2019,"38,913",กรุงเทพมหานคร,"429,999",White
Mazda,Mazda2,1.3,B-Segment,2019,"41,000",กรุงเทพมหานคร,"434,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"41,000",กรุงเทพมหานคร,"434,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"41,000",กรุงเทพมหานคร,"434,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"50,000",กรุงเทพมหานคร,"434,000",Red
Mazda,Mazda2,1.3,B-Segment,2019,"35,000",กรุงเทพมหานคร,"434,000",Red
Suzuki,Swift,1.2,Eco Car,2019,"57,235",กรุงเทพมหานคร,"435,000",White
Toyota,Yaris,1.2,Eco Car,2019,"29,300",เชียงใหม่,"435,000",Silver
Toyota,Yaris,1.2,Eco Car,2019,"71,000",กรุงเทพมหานคร,"438,000",Red
Toyota,Yaris,1.2,Eco Car,2019,"71,000",กรุงเทพมหานคร,"438,000",Red
Toyota,Yaris,1.2,Eco Car,2019,"71,438",กรุงเทพมหานคร,"438,000",Red
Mazda,Mazda2,1.3,B-Segment,2019,"38,913",กรุงเทพมหานคร,"438,888",Black
Mazda,Mazda2,1.3,B-Segment,2019,"38,913",กรุงเทพมหานคร,"438,888",Black
Suzuki,Swift,1.2,Eco Car,2019,"12,000",กรุงเทพมหานคร,"438,888",Black
Toyota,Yaris,1.2,Eco Car,2019,"98,602",นครปฐม,"439,000",White
Toyota,Yaris,1.2,Eco Car,2019,"69,000",นนทบุรี,"439,000",White
Mazda,Mazda2,1.5,B-Segment,2019,"81,901",นนทบุรี,"439,000",White
Toyota,Yaris,1.2,Eco Car,2019,"49,150",ราชบุรี,"439,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"21,142",กรุงเทพมหานคร,"439,000",Silver
Nissan,Sylphy,1.6,C-Segment,2019,"38,913",กรุงเทพมหานคร,"439,000",Silver
Mazda,Mazda2,1.3,B-Segment,2019,"38,272",กรุงเทพมหานคร,"439,000",Red
Mazda,Mazda2,1.3,B-Segment,2019,"51,957",กรุงเทพมหานคร,"439,000",Blue
Mazda,Mazda2,1.3,B-Segment,2019,"11,000",กรุงเทพมหานคร,"444,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"22,000",กรุงเทพมหานคร,"444,000",Gray
Toyota,Yaris,1.2,Eco Car,2019,"21,571",กรุงเทพมหานคร,"445,000",White
Mazda,Mazda2,1.5,B-Segment,2019,"38,913",กรุงเทพมหานคร,"447,000",Gray
Mazda,Mazda2,1.3,B-Segment,2019,"33,000",กรุงเทพมหานคร,"448,000",Black
Mazda,Mazda2,1.3,B-Segment,2019,"15,362",ชลบุรี,"448,000",Black
